user,song_id,play_count,song,album,artist,year
nW7io4yB6wLMqUTg,86838C1EB0584DF6B7F5473CA00A1C44,4,爱无罪,我这个你不爱的人,迪克牛仔,2000
Tw3jpR6jq75cHA6Q,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
6dKz9MVFHENGCywj,86838C1EB0584DF6B7F5473CA00A1C44,4,爱无罪,我这个你不爱的人,迪克牛仔,2000
VixRd2ynzHRqZrN2,86838C1EB0584DF6B7F5473CA00A1C44,4,爱无罪,我这个你不爱的人,迪克牛仔,2000
l09RXWlZ2jzARgQA,86838C1EB0584DF6B7F5473CA00A1C44,5,爱无罪,我这个你不爱的人,迪克牛仔,2000
RFnY9lKABdh3OPh0,86838C1EB0584DF6B7F5473CA00A1C44,1,爱无罪,我这个你不爱的人,迪克牛仔,2000
DfiQmSBRSxdRk9TB,86838C1EB0584DF6B7F5473CA00A1C44,2,爱无罪,我这个你不爱的人,迪克牛仔,2000
mnru8gX28jKScJ6O,86838C1EB0584DF6B7F5473CA00A1C44,2,爱无罪,我这个你不爱的人,迪克牛仔,2000
nI8n0zVeXdqDXSYD,86838C1EB0584DF6B7F5473CA00A1C44,2,爱无罪,我这个你不爱的人,迪克牛仔,2000
VtKlAN770hJSgME1,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
4127NhI9Wsi3BUWV,86838C1EB0584DF6B7F5473CA00A1C44,2,爱无罪,我这个你不爱的人,迪克牛仔,2000
ZBZ2IYfT647n2nP9,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
sNWz4dXqeR06NxNb,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
YxQbTS9p2HFHcEfj,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
zZGPLNjGE9XXGmKC,86838C1EB0584DF6B7F5473CA00A1C44,2,爱无罪,我这个你不爱的人,迪克牛仔,2000
KcqeVRpw3p1fqcXB,86838C1EB0584DF6B7F5473CA00A1C44,3,爱无罪,我这个你不爱的人,迪克牛仔,2000
JCEvGb8EyQdNJp5b,86838C1EB0584DF6B7F5473CA00A1C44,1,爱无罪,我这个你不爱的人,迪克牛仔,2000
jlrJUBaqNBmcxFKH,79FBA51EFF4247AA95B17BB70D66E052,1,解脱,黄金十载,迪克牛仔,2004
Tw3jpR6jq75cHA6Q,79FBA51EFF4247AA95B17BB70D66E052,0,解脱,黄金十载,迪克牛仔,2004
crEpIAVwcbp3XMOg,79FBA51EFF4247AA95B17BB70D66E052,3,解脱,黄金十载,迪克牛仔,2004
HowwjeLhUrXFoh1f,79FBA51EFF4247AA95B17BB70D66E052,2,解脱,黄金十载,迪克牛仔,2004
yqKzK6DeVVSWfUnl,79FBA51EFF4247AA95B17BB70D66E052,4,解脱,黄金十载,迪克牛仔,2004
5j66L5yMj7UhFwhC,79FBA51EFF4247AA95B17BB70D66E052,4,解脱,黄金十载,迪克牛仔,2004
VTZ2oweyUf6EnrO0,79FBA51EFF4247AA95B17BB70D66E052,2,解脱,黄金十载,迪克牛仔,2004
QSHyKGrF6ueCcBDy,79FBA51EFF4247AA95B17BB70D66E052,1,解脱,黄金十载,迪克牛仔,2004
cSaqNTuBqJozHfOG,79FBA51EFF4247AA95B17BB70D66E052,2,解脱,黄金十载,迪克牛仔,2004
O0W0Xe0HFGKbhS5I,79FBA51EFF4247AA95B17BB70D66E052,1,解脱,黄金十载,迪克牛仔,2004
HjB4b2EXXMWXLzBI,79FBA51EFF4247AA95B17BB70D66E052,1,解脱,黄金十载,迪克牛仔,2004
5naYv8XKPoUcor6L,79FBA51EFF4247AA95B17BB70D66E052,3,解脱,黄金十载,迪克牛仔,2004
zTSDD3IvEyX90tbN,79FBA51EFF4247AA95B17BB70D66E052,2,解脱,黄金十载,迪克牛仔,2004
yhElpY20vrZLJXBT,4F1BE438F1F1428D89B27C9F0B8902D3,2,酒干倘卖无,黄金十载,迪克牛仔,2004
J023z3MNs7NVbL3k,4F1BE438F1F1428D89B27C9F0B8902D3,2,酒干倘卖无,黄金十载,迪克牛仔,2004
Jue5fMYt6hV2Qk1q,4F1BE438F1F1428D89B27C9F0B8902D3,0,酒干倘卖无,黄金十载,迪克牛仔,2004
HTk0e7cT4uwXB6UC,4F1BE438F1F1428D89B27C9F0B8902D3,5,酒干倘卖无,黄金十载,迪克牛仔,2004
Qgn7LrbAuNh4n1kq,4F1BE438F1F1428D89B27C9F0B8902D3,3,酒干倘卖无,黄金十载,迪克牛仔,2004
TR4rBtkBrd0U2VzB,4F1BE438F1F1428D89B27C9F0B8902D3,3,酒干倘卖无,黄金十载,迪克牛仔,2004
h71bhhZ8nqGDm9bT,4F1BE438F1F1428D89B27C9F0B8902D3,5,酒干倘卖无,黄金十载,迪克牛仔,2004
95yOAsLECchnGe1m,4F1BE438F1F1428D89B27C9F0B8902D3,0,酒干倘卖无,黄金十载,迪克牛仔,2004
P4IrAAynksdUWga4,4F1BE438F1F1428D89B27C9F0B8902D3,3,酒干倘卖无,黄金十载,迪克牛仔,2004
BImwUixVa713NStp,4F1BE438F1F1428D89B27C9F0B8902D3,2,酒干倘卖无,黄金十载,迪克牛仔,2004
PegLAfKFm57qQO8f,4F1BE438F1F1428D89B27C9F0B8902D3,2,酒干倘卖无,黄金十载,迪克牛仔,2004
ENh4RMDVvTFQWoOV,4F1BE438F1F1428D89B27C9F0B8902D3,3,酒干倘卖无,黄金十载,迪克牛仔,2004
gOVYeMmuC4qyhKD0,4F1BE438F1F1428D89B27C9F0B8902D3,3,酒干倘卖无,黄金十载,迪克牛仔,2004
PjzvUgsqpp8sndIr,4F1BE438F1F1428D89B27C9F0B8902D3,1,酒干倘卖无,黄金十载,迪克牛仔,2004
dJYrAu1vIUkkr0GT,4F1BE438F1F1428D89B27C9F0B8902D3,1,酒干倘卖无,黄金十载,迪克牛仔,2004
SdzHKFNI0HiADh2R,4F1BE438F1F1428D89B27C9F0B8902D3,1,酒干倘卖无,黄金十载,迪克牛仔,2004
KcqeVRpw3p1fqcXB,4F1BE438F1F1428D89B27C9F0B8902D3,1,酒干倘卖无,黄金十载,迪克牛仔,2004
Q9dlU0RDAjVD3Jp7,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
maQqoOLojgZj9XlF,8F5EC8B27FE14B62A1B6EACFBADD2402,10,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
7TeOmBDmRbvQJ059,8F5EC8B27FE14B62A1B6EACFBADD2402,0,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
0SNuezQeQnCJMgt6,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
jCytsXKUOOUPGaI6,8F5EC8B27FE14B62A1B6EACFBADD2402,3,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
l09RXWlZ2jzARgQA,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
ucm4xwmVJSJCUtdl,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
nI8n0zVeXdqDXSYD,8F5EC8B27FE14B62A1B6EACFBADD2402,8,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
UNl8Vfb5Z021JhMo,8F5EC8B27FE14B62A1B6EACFBADD2402,3,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
W0bX9i9QxtiSobg2,8F5EC8B27FE14B62A1B6EACFBADD2402,3,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
IDKSWvbsQKUKsCMu,8F5EC8B27FE14B62A1B6EACFBADD2402,3,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
HjB4b2EXXMWXLzBI,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
eAHbYpOtkFZZ8UEA,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
HySumFQMZ4EdziRQ,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
81rPEVM1h2luP8Mk,8F5EC8B27FE14B62A1B6EACFBADD2402,2,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
maIkmrSu5IubPZ9y,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
gwFAvp7i6jOBvEUV,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
6h3fT65ToYbxrapN,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
yQ7Kq5VaPipRSR0I,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
jOHtORyVveN4SRHJ,8F5EC8B27FE14B62A1B6EACFBADD2402,0,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
R0iBBilJVg6MLflx,8F5EC8B27FE14B62A1B6EACFBADD2402,2,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
BgGQBHUrCOe328pP,8F5EC8B27FE14B62A1B6EACFBADD2402,0,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
ONOIPSqqZRl2E5Js,8F5EC8B27FE14B62A1B6EACFBADD2402,1,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
zTSDD3IvEyX90tbN,8F5EC8B27FE14B62A1B6EACFBADD2402,7,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
GpT650oipjGiq6nt,8F5EC8B27FE14B62A1B6EACFBADD2402,4,又见炊烟,邓丽君 4 in 1 珍藏集,邓丽君,2003
INf6rna0SiCIbmia,D3B568A8DA514326A487AEF04C864E1C,0,夜来香,邓丽君月亮代表我的心,邓丽君,2000
vbvPdC2eaUgnipom,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
Ad3CoFOmt8iGUGfn,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
y9i1FNztHktFUGng,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
GHhwcZeqiMJIfdfx,D3B568A8DA514326A487AEF04C864E1C,6,夜来香,邓丽君月亮代表我的心,邓丽君,2000
dFCAIFRvIyDWXkDz,D3B568A8DA514326A487AEF04C864E1C,2,夜来香,邓丽君月亮代表我的心,邓丽君,2000
3o607lJVRBL555Ss,D3B568A8DA514326A487AEF04C864E1C,4,夜来香,邓丽君月亮代表我的心,邓丽君,2000
pPFl7E2Y36BFH4eF,D3B568A8DA514326A487AEF04C864E1C,4,夜来香,邓丽君月亮代表我的心,邓丽君,2000
NFECGmQGhz3E6Kwg,D3B568A8DA514326A487AEF04C864E1C,2,夜来香,邓丽君月亮代表我的心,邓丽君,2000
iUOB64UUh6WoQmeY,D3B568A8DA514326A487AEF04C864E1C,5,夜来香,邓丽君月亮代表我的心,邓丽君,2000
0LlReIklmA1ybRKv,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
aWkMhIxB7EuKI66c,D3B568A8DA514326A487AEF04C864E1C,0,夜来香,邓丽君月亮代表我的心,邓丽君,2000
eh6uri62cdYDfdeS,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
JE1Vwrvqr8mWkYma,D3B568A8DA514326A487AEF04C864E1C,4,夜来香,邓丽君月亮代表我的心,邓丽君,2000
o8W8ggyN5N0eE2no,D3B568A8DA514326A487AEF04C864E1C,2,夜来香,邓丽君月亮代表我的心,邓丽君,2000
meaXlN6aAAM4ACll,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
AIEmh03qxOydvVGn,D3B568A8DA514326A487AEF04C864E1C,2,夜来香,邓丽君月亮代表我的心,邓丽君,2000
iG287WTKHdc2RKYw,D3B568A8DA514326A487AEF04C864E1C,3,夜来香,邓丽君月亮代表我的心,邓丽君,2000
YCXHDXKkRDTwsI2j,D3B568A8DA514326A487AEF04C864E1C,3,夜来香,邓丽君月亮代表我的心,邓丽君,2000
HJEGqVA0jhaR7aRB,D3B568A8DA514326A487AEF04C864E1C,3,夜来香,邓丽君月亮代表我的心,邓丽君,2000
8hztsigNfDda7r5a,D3B568A8DA514326A487AEF04C864E1C,1,夜来香,邓丽君月亮代表我的心,邓丽君,2000
NlH9wY1Y2aMKYze5,D3B568A8DA514326A487AEF04C864E1C,2,夜来香,邓丽君月亮代表我的心,邓丽君,2000
T50Fqd8uyK0obOVT,D3B568A8DA514326A487AEF04C864E1C,3,夜来香,邓丽君月亮代表我的心,邓丽君,2000
Vq3twiKlS4IXDhfs,D3B568A8DA514326A487AEF04C864E1C,8,夜来香,邓丽君月亮代表我的心,邓丽君,2000
ByBY2wqNMKyWCGqL,752850267D634D62B70B7AFB4B5A09B8,2,小城故事,邓丽君月亮代表我的心,邓丽君,2000
DH1kvqn5dQexv6e2,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
zxKieKM3xTgAaJDa,752850267D634D62B70B7AFB4B5A09B8,2,小城故事,邓丽君月亮代表我的心,邓丽君,2000
KXUFvLTnh2LlmnBy,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
UYXuIn4DwAGCjcgE,752850267D634D62B70B7AFB4B5A09B8,4,小城故事,邓丽君月亮代表我的心,邓丽君,2000
GH6pfG1AawQaIyRr,752850267D634D62B70B7AFB4B5A09B8,3,小城故事,邓丽君月亮代表我的心,邓丽君,2000
MIYJLrcX1QdT5e6P,752850267D634D62B70B7AFB4B5A09B8,2,小城故事,邓丽君月亮代表我的心,邓丽君,2000
A1f1B14a1vcr1CTA,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
fpPQtQGh83oZx6Px,752850267D634D62B70B7AFB4B5A09B8,3,小城故事,邓丽君月亮代表我的心,邓丽君,2000
G8Kqnq4YRXncSkYl,752850267D634D62B70B7AFB4B5A09B8,3,小城故事,邓丽君月亮代表我的心,邓丽君,2000
AgeQ0vLK6NUtJkbR,752850267D634D62B70B7AFB4B5A09B8,3,小城故事,邓丽君月亮代表我的心,邓丽君,2000
ZBZ2IYfT647n2nP9,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
URTYvz9deDLll2vH,752850267D634D62B70B7AFB4B5A09B8,3,小城故事,邓丽君月亮代表我的心,邓丽君,2000
5naYv8XKPoUcor6L,752850267D634D62B70B7AFB4B5A09B8,2,小城故事,邓丽君月亮代表我的心,邓丽君,2000
38Tyrw2ky7MOA6Zf,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
Q1XK5JIzOiFXQaI0,752850267D634D62B70B7AFB4B5A09B8,0,小城故事,邓丽君月亮代表我的心,邓丽君,2000
kB2JCCNQrsOsf1So,752850267D634D62B70B7AFB4B5A09B8,2,小城故事,邓丽君月亮代表我的心,邓丽君,2000
I5ratFgGU92Q7Rjk,752850267D634D62B70B7AFB4B5A09B8,1,小城故事,邓丽君月亮代表我的心,邓丽君,2000
uH9RS0Zmt1KcoEqk,BE79AEF5327C4E2EB86DED5D4C968073,1,我只在乎你,邓丽君极品之选,邓丽君,2003
6HeRIGNK7aVi1yes,BE79AEF5327C4E2EB86DED5D4C968073,3,我只在乎你,邓丽君极品之选,邓丽君,2003
WuUB56fZD1odVMtA,BE79AEF5327C4E2EB86DED5D4C968073,1,我只在乎你,邓丽君极品之选,邓丽君,2003
3o607lJVRBL555Ss,BE79AEF5327C4E2EB86DED5D4C968073,3,我只在乎你,邓丽君极品之选,邓丽君,2003
BDqrMOILhhMyJPCX,BE79AEF5327C4E2EB86DED5D4C968073,6,我只在乎你,邓丽君极品之选,邓丽君,2003
e9r9HVul3H0LOGup,BE79AEF5327C4E2EB86DED5D4C968073,3,我只在乎你,邓丽君极品之选,邓丽君,2003
DwOGBZNS0ot57nwI,BE79AEF5327C4E2EB86DED5D4C968073,4,我只在乎你,邓丽君极品之选,邓丽君,2003
HowwjeLhUrXFoh1f,BE79AEF5327C4E2EB86DED5D4C968073,5,我只在乎你,邓丽君极品之选,邓丽君,2003
VTZ2oweyUf6EnrO0,BE79AEF5327C4E2EB86DED5D4C968073,6,我只在乎你,邓丽君极品之选,邓丽君,2003
NJKNe2pfXt6sntS2,BE79AEF5327C4E2EB86DED5D4C968073,3,我只在乎你,邓丽君极品之选,邓丽君,2003
hbx1ujCOgOK1njuU,BE79AEF5327C4E2EB86DED5D4C968073,4,我只在乎你,邓丽君极品之选,邓丽君,2003
LbfmmyFoj300uCvi,BE79AEF5327C4E2EB86DED5D4C968073,5,我只在乎你,邓丽君极品之选,邓丽君,2003
Fj1QB7C2c6RK0BES,BE79AEF5327C4E2EB86DED5D4C968073,3,我只在乎你,邓丽君极品之选,邓丽君,2003
pRaAaauwsMzoIiFG,BE79AEF5327C4E2EB86DED5D4C968073,1,我只在乎你,邓丽君极品之选,邓丽君,2003
kWzwuBzRS7HEmdTY,BE79AEF5327C4E2EB86DED5D4C968073,0,我只在乎你,邓丽君极品之选,邓丽君,2003
m4CUmC2VK6TxujC3,BE79AEF5327C4E2EB86DED5D4C968073,2,我只在乎你,邓丽君极品之选,邓丽君,2003
y9IGQ211K5qDmZD1,BE79AEF5327C4E2EB86DED5D4C968073,5,我只在乎你,邓丽君极品之选,邓丽君,2003
IbQlf2NVsbbzZRax,E0C3B849F41843329FF76C43BE32FE85,1,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
Bg4XICXkkZWJceTA,E0C3B849F41843329FF76C43BE32FE85,5,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
ggd0TFeMvBPCpuNE,E0C3B849F41843329FF76C43BE32FE85,2,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
6dKz9MVFHENGCywj,E0C3B849F41843329FF76C43BE32FE85,6,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
fgYlmZgOBo5yk8sf,E0C3B849F41843329FF76C43BE32FE85,0,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
Y95dkUFpZAaACQKh,E0C3B849F41843329FF76C43BE32FE85,2,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
RwptaTwgmCfBvRLm,E0C3B849F41843329FF76C43BE32FE85,2,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
umF7WiUcRd9pppnA,E0C3B849F41843329FF76C43BE32FE85,3,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
UYXuIn4DwAGCjcgE,E0C3B849F41843329FF76C43BE32FE85,4,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
wC8jVOD0gSfJkgWJ,E0C3B849F41843329FF76C43BE32FE85,0,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
mQY7dBvdYEs7Xxub,E0C3B849F41843329FF76C43BE32FE85,1,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
HXMvOFEDy5XtYCEw,E0C3B849F41843329FF76C43BE32FE85,2,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
BnfuvbxOVUNWf2hy,E0C3B849F41843329FF76C43BE32FE85,3,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
WQ3q0HHMN1gHys1q,E0C3B849F41843329FF76C43BE32FE85,1,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
O5cNnWLDGeK7ZC9F,E0C3B849F41843329FF76C43BE32FE85,1,月亮代表我的心,邓丽君漫步人生路,邓丽君,1988
d6Bwng1B0XnX1vDZ,86AABF80DF7B48BBBBEBF2347A8E2F0E,1,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
ZJWuUSmKP4emERHF,86AABF80DF7B48BBBBEBF2347A8E2F0E,0,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
EG6wLr5b6mgPTXZc,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
Qgn7LrbAuNh4n1kq,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
MolG9Bwbw1v11yX1,86AABF80DF7B48BBBBEBF2347A8E2F0E,0,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
lviTo9ivPPuNPBM2,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
jgsUbFVsN6MDYHKL,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
dOlVGrAJiEPXCMF3,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
45hrgPn1vKK0qcKB,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
7bwgjQLATGfHgm9K,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
yLVatVfYm6bn7YEI,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
8sp3qlAHqWADjWJE,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
rTaWsq2gXpUx8NBE,86AABF80DF7B48BBBBEBF2347A8E2F0E,6,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
hoigBZ2WBPeNZ3D2,86AABF80DF7B48BBBBEBF2347A8E2F0E,4,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
O7HatGr55jBbKmYV,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
5j9Z2X7KEQizp2mL,86AABF80DF7B48BBBBEBF2347A8E2F0E,5,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
dJYrAu1vIUkkr0GT,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
UpeN8YZKN5Hvh8DY,86AABF80DF7B48BBBBEBF2347A8E2F0E,1,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
1sPOwxDTU9V52amx,86AABF80DF7B48BBBBEBF2347A8E2F0E,1,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
SynfaquMWCDtgKK5,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
bSqH12e4HSbCqosH,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
WzW3x2SRQzo7M7Ct,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
EX3U285060YAEawJ,86AABF80DF7B48BBBBEBF2347A8E2F0E,3,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
Bve8DGJcB8h0ydyb,86AABF80DF7B48BBBBEBF2347A8E2F0E,2,甜蜜蜜,邓丽君月亮代表我的心,邓丽君,2000
IbQlf2NVsbbzZRax,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,3,一笑而过,我不是天使,那英,2001
aDKHKJ8YvAMvcs5K,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,4,一笑而过,我不是天使,那英,2001
iZp9UeUt4xJGwWLd,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,3,一笑而过,我不是天使,那英,2001
y9i1FNztHktFUGng,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,4,一笑而过,我不是天使,那英,2001
rkxvBOE7qMWSeZAw,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,5,一笑而过,我不是天使,那英,2001
mVzS3yBB07C6zUMh,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,4,一笑而过,我不是天使,那英,2001
crEpIAVwcbp3XMOg,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,0,一笑而过,我不是天使,那英,2001
np67NeAwQNv2X29t,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,2,一笑而过,我不是天使,那英,2001
ZJWuUSmKP4emERHF,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,3,一笑而过,我不是天使,那英,2001
hJAGxES1VxsKpNtm,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,0,一笑而过,我不是天使,那英,2001
X9bDHgPYeZlUuVLa,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,4,一笑而过,我不是天使,那英,2001
lrzd33RUZWH1wg3E,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,3,一笑而过,我不是天使,那英,2001
1Eu0jNsBu8OPRmLS,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,1,一笑而过,我不是天使,那英,2001
XkWdpH33UPNZAcaL,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,2,一笑而过,我不是天使,那英,2001
9P94FDKlkYTpPhcQ,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,4,一笑而过,我不是天使,那英,2001
5YdoqdxYnrhj8vst,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,2,一笑而过,我不是天使,那英,2001
hc76xmkBVI4eM0hu,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,1,一笑而过,我不是天使,那英,2001
5fiESWJ9gTreJhda,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,1,一笑而过,我不是天使,那英,2001
4Q0Dk1G7Ybfz7OT8,DEE5CF5AE38F4B4E8065E8DF4ED80BA3,2,一笑而过,我不是天使,那英,2001
FEUPEe50aqPcrR6L,C216ADA056E344E990043FE14D6895D7,4,不管有多苦,那英全经典,那英,2002
OZt411XQUo0gZLSe,C216ADA056E344E990043FE14D6895D7,2,不管有多苦,那英全经典,那英,2002
SfvSoJuYNETZqncC,C216ADA056E344E990043FE14D6895D7,2,不管有多苦,那英全经典,那英,2002
uJYVJIO9cBWajEeU,C216ADA056E344E990043FE14D6895D7,3,不管有多苦,那英全经典,那英,2002
HQ5S91STvDRWGfT1,C216ADA056E344E990043FE14D6895D7,4,不管有多苦,那英全经典,那英,2002
8sp3qlAHqWADjWJE,C216ADA056E344E990043FE14D6895D7,4,不管有多苦,那英全经典,那英,2002
r5EvhhuZETnu7K2P,C216ADA056E344E990043FE14D6895D7,5,不管有多苦,那英全经典,那英,2002
Y4S69lRNwDzjL4tG,C216ADA056E344E990043FE14D6895D7,4,不管有多苦,那英全经典,那英,2002
pRaAaauwsMzoIiFG,C216ADA056E344E990043FE14D6895D7,1,不管有多苦,那英全经典,那英,2002
QXNWe2rFHylDI4Jd,C216ADA056E344E990043FE14D6895D7,5,不管有多苦,那英全经典,那英,2002
9UZPXzGOWKVdOtgK,C216ADA056E344E990043FE14D6895D7,2,不管有多苦,那英全经典,那英,2002
